ID,Date,Review
2046,2017-12,1st time visit HongKong Disneyland.The location is near the airport but quite far from the city but you can catch MTR to Disney. Like others feel like back to childhood. The lion king show is recommended.This theme park is suitable for every ages.Not to much crowed and queued for every plaything. Staff really impressed me.for theme park lover must be visit.For others should be visit and spend almost whole day in Disneyland. Don't miss night parade and firework.Poor me at 6th October during waiting for night parade it was raining so     cancel but just after the announcement the rain was stop!
2047,2017-12,"We found the Hong Kong Disney experience overall a great family outing. Plenty of things to do and see and easy to cover in a day. Although the queues were long they were generally less time than the signs indicated. The down side of the day, was the closing of half the park for a private function. Luckily there were plenty of signs and staff at the gate were helpful in suggesting to do that side of the park before it closed to the general public although we did miss a couple of rides. It was also hard to get a photo with some of the characters, always seemed to turn up just as the photo sessions were closing.On the plus side the fireworks show was amazing and well worth staying to see."
2048,2017-12,"Its was a good decision to visit the part in the late afternoon when its less crowded (5min wait time for most rides) and less hot. While we finish our day there, we were treated to a fantastic firework display at 8pm closing the park. Defiantly worth the price of our tickets! "
2049,2017-12,Everything is impressive for our kids 2 and 7 years old except the weather that so hot and the food that quiet pricey. We definitely visit there again.
2050,2017-12,We entered Disneyland at 1pm. The sad thing is they closed all outdoor rides at 1:30 pm. Well they should have informed us before we bought the tickets. We went to Hongkong just to go to Disneyland. The tickets cost us more than 10k pesos (1617 HKD). They already know they're gonna close based on the forecast and yet they still let us buy the tickets. We only stayed inside for an hour or so. We just took pictures and rode the hyperspace mountain and took off. Bad experience. They only want the money... and didnt care if we lose it. 
2051,2017-12,Great disneyland resort! Smaller than some of the others but still full of the usual disney magic. Easy to go round in one day but could spend more time over 2 days if you wanted to meet and greet characters etc. Great lion king show. Good day all round staying for night parade and fireworks. When we visited it was halloween time and themed so the parades seemed short with only 4 floats however thought this may be due to the Halloween theme? Therefore smaller parades as it isn't a permanent feature so not as much budget supplied? Still thoroughly enjoyed.
2052,2017-12,I went to HK disneyland twice and always have the impression that you can cover everything within a day. Avoid mainland China's holiday for shorter line to rides and shows or cleaner toilets.
2053,2017-12,"This is so much fun! Staff were friendly and really lovely!We enjoyed the rides   it was more low key than Ocean Park which is awesome in Hong Kong. I would prefer disneyland for the less thrill seekers. There are rides that are better than others   of course, depends what you are looking for.It was our friends birthday and we got her a badge from City hall, which meant they were very kind when the staff saw her   Happy birthday about 1 million times. Way cute!Really easy to get there by train   lots of friendly people to take photos of.TIP: Please go to the lion king show   amazing!"
2054,2017-12,We have been to Florida and Paris Disneyland and this falls into the Paris side of things. We all enjoyed our day out here and would we promised our girls a trip to Disney when in Hong Kong. It is good and fun for the kids but remember it is NOT Florida size.
2055,2017-12,"Visited with 2 young children. Train to Disneyland is nice. Visited on wkday and not much crowd, short waiting time. Some pushcarts and a few eating places not operating. No selfie stick is allow. The food are expensive. 99% of the staff( fr restaurant or shops or rides assiatance) we came by are unfriendly, no smile and rude. The 1st rude staff is at the self  help ticketing station who keep saying 'no no no no' while walking towards us. These staff really spoil our day. Put on mozzie patch or repellent. Me and my hubby got biten all over the legs which the red spots last many days.Most of the rides are for young children, not much for adult. 2 days visit is good if u want a more relax trip especially with children. We spent 3 4 of the day during the 1st day and half a day on 2nd day for night view. Our verdict: japan disneyland is so much better and fun. Will not revisit in the next few yrs."
2056,2018-1,"Loved this park, having been to the Florida and Paris parks, we found HK smaller, but very nice, we covered most of the park attractions in one day, and stayed for the fantastic fireworks at 8pm.Queues were ok, It was a Monday in October. Easy to get to, MTR to Sunny Bay, then a Disney train to the park, also on the MTR line."
2057,2018-1,This Disneyland is pretty good with the Winnie the Pooh and the Amazon river ride being the best of the lot. When you go there make sure you go there when there is no school holiday in China else you would find it really crowded. Also make sure that you go on weekdays.
2058,2018-1,Had a great time as first time visitors. Staff very friendly and helpful. Can be done in a day but it will be a long one especially if it's hot
2059,2018-1,"The fast pass is the way to go...we both loved Disneyland ,the staff ,the rides the shows were all excellent...Halloween was being celebrated at the time...laughing and scared all at the same time...the nightmare experiment. Went to a lovely Asian restaurant had lobster dumplings and wonton soup .The finale on the castle with the light show and fireworks ...made me wish upon a star ...thanks to all"
2060,2018-1,"If your Kid loves Disney please visit. else not much to do, rides are alittle boring not what I expected. be prepared to walk alot. Depends on when you go, you might have to queue very long."
2061,2018-1,"Disneyland HK feels like a quite compact park. It is a while since I've visited Disneyland Paris and Disney World Orlando and this feels much more designed for small children than the other parks. The park is also small and I think you can plan to do it in half a day. With small children maybe a bit longer.Some attractions are in Chinese only, so understanding what the characters are saying might be a problem.They close most of the attractions very early, already when the parade starts at 7PM, thus don't come too late to the park.Western food is not especially good, tried a hot dog and will never do that again. Very tasteless and strange consistency. There are a lot of Asian style options, maybe they taste better? Have to try next time.Anyhow Disney is always fun and there are some attractions that are quite well suited for adults too e.g. Grizzly Gulch and Hyperspace Mountain."
2062,2018-1,"It's wonderful. Honestly, my friend had been to some of the US Disneyland's and had raved about them, so when we were going to HK, I decided to gift her a day there. I LOVED IT! It is genuinely the happiest place on earth, you should definitely pre book your tickets, and with the MTR you can get there super cheap and easily. You don't need anything more than just your normal entry ticket really. We went on a Saturday, and it was totally fine, we didn't wait any more than 10 mins for a ride, average wait was 1 6 mins. We spent the entire day there (11am 8pm) and I could have used another couple of hours to fit everything in.Definitely recommend the Space Mountain and the runaway carts. They were the thrill seeker rides and I was surprised with Mystic Manor, definitely worth dropping in to. Toy Story will take you back to being a big kid and I dare say would be the best fun for kids.All the highlights of a Disneyworld land are there   teacups, it's a small world etc.AND TOTALLY SEE THE LION KING SHOW TOO!"
2063,2018-1,We were all adults but I am still little Disney lover so enjoyed the place.... rapunzel... Mickey Minnie Mouse... everywhere... small shops giving feel of as if you are in dreamland.... small trains ... forest land with stories of Snow White... it was a nice experience and then ending up with light show was amazing .... one time must visit Lion king show was nice...
2064,2018-1,"Took the family to HK Disneyland earlier this month and while the crowd was manageable this time on a Sunday visit, we were a bit disppointed with some of the programs. The traditional 3pm parade was rather short. The usual characters were there   Mickey, Minnie, Goofy, Donald, etc. but the princesses weren't and neither were other more recent characters. The attractions and rides were great and we did get to meet Chewbacca and R2D2 in Tomorrowland, so that was a consolation."
2065,2018-1,"We had an amazing time at Disneyland. It was our first ever so we didn't know what to expect but everything about it was amazing. We don't have children so there was hardly a line for the rides for us 'big kids' while the rides for the kiddies were about 20 30 mins.If you can, try and visit in October so you can take advantage of all the hallowe'en attractions."
2066,2018-1,"This is a small park that you can pretty much have most of the fun within a day. We went on a rather busy Sunday, quite a bit of people, but it was under control with a good flow. Unlike Ocean Park, over flooded with frustrated visitors getting ripped off. Lion King show is our favorite, must do. PS, bring something to snack if you are not a big fan of Chinese food, cause most outlets are focus on catering Chinese visitors,"
2067,2018-1,Disney land Hongkong is for southeast asian countries who can't afford america and europe. Is good that at least asian people whom has a budget price still can enjoy disneyland for a very affordable price. I love it and such a very amazing experience                   
2068,2018-1,"we booked the Spectacular tour which gives you a guided tour of the Disney park for up to 6 people, but also allows you to get on rides faster without long queues. The Tour guides are very knowledgeable and very helpful in assuring that you get the best out of your 3 hour tour"
2069,2018-1,"Pls Go early. Very good, you can enjoy all raid and show. Food is also good but costly. Worth spending time and money"
2070,2018-1,HKG Disneyland was an expensive disappointment. Time and money better spent !  Go to Ocean Park.  Especially if your hotel is on the Island side.
2071,2018-1,Nice day out even if haven't got kids. Reasonably priced event. Easy get to via the MTR. Take in the Star Wars live shows great for getting kids involved. All the Disney attractions and characters you would expect to see. But one of my favourite parts of this site is the 3D cinema. Where you are not only watching 3D which lets face it is everywhere now. But you also get the wind the rain and the smells from the show.
2072,2018-1,"It's cool , value for money , awesum place for children's but cannot go second time even  i get free pass"
2073,2018-1,The Disney land has been made beautifully and divided into simple zones to enjoy the full day. Variety of rides and attractions are available for all age groups and the place is artistically made. Several restaurants are all around the park and serve varieties of cuisine to suit everyone's tastes and preferences. Great place to go with kids and family. 
2074,2018-1,The last time I was in HK Disney was 2012 and I was with my siblings. This time around it was with my own family and I was expecting the same but I was surprised to see a lot of things new like Star Wars and others and it felt like a new experience! It's a definite must go to in Hongkong for children and young at heart.
2075,2018-2,"Super easy and cheap to get to by the dedicated train, the usual gift shops, not many 'rides' although the big grizzly mountain and the parachute ride from Toy Story were a scream!! I didn't think we would spend more than a couple of hours but actually arrived at 10 and left at about three. It was quiet when we went (on a Friday) so the queues were bearable in the heat. We were In Hong Kong for ten nights so it was a day trip but if there for less I'm not sure it would be high on my priorities"
2076,2018-2,A nice place to go to if you have a few hours to spare in HK .... great shopping locations.... 2 amazing roller coasters... a truely happy place...
2077,2018-2,"Waited my whole life to see Disneyland, it was worth the wait! Parade at 4:30 let us see all of our favorite characters. Just wished they had screens showing old cartoons. Go with or without kids! Great!!"
2078,2018-2,"More than a day is needed to cover all aspects of this theme park. Fun and safe   more for young children than teenagers, unless it's just a fun activity for those young at heart!"
2079,2018-2,"Hong Kong Disneyland is an awesome experience as long as you do not go to the park on the Monday following the National Day celebrations in Hong Kong (1st October 2016).We found that a lot of the locals and those from the Mainland took the Monday off after the National Day public holiday which increased the number of people going to Disneyland by 200%.The increase in the number of people means long queues, long waits for rides, rude and ignorant people jostling and or sprinting for rides.Avoid the Monday at all costs and go on the Tuesday where you will avoid all of the above and enjoy the park a great deal more."
2080,2018-2,"Great experience for first timers. Must try rides include Grizzly Gulch and The Nightmare Experiments. Very good actors in The Nightmare Experiments. Different creepy sensation due to its human actors. However the actors need to be very careful for the personal space. What good about machine is that it is already designed for the human safety but if the machine is replaced by human actors, creativity can be happening during the show and for sure it must not violate the safety rules. For me, I don't prefer human actors especially in the horror rides."
2081,2018-2,"From the previous TA reviews I was thinking a trip out to the happiest place on earth was going to be a day spent in queues. I was pleasantly surprised. With a 10 & 12 year old in tow, we joined the queue at the front of the park and it turned out to be the longest wait. About 30 minutes. The rides in the park with the longest queues seemed to be at the infant rides. It was a week day and we got there as the gates opened, which contributed."
2082,2018-2,This park isn't as nice as the one in Japan Anaheim Paris Orlando or Shanghai. It's smaller and lacks the charm of the others. Not as many places to eat and frankly it's a little boring.  The staff is friendly however.
2083,2018-2,Parks should have limitation on the capacity of what the park can hold. I cant believe we stood for 1 and a half hour outside the park just to get inside under the hot sun. Inside the park. you can barely see the park attendants. no one is there to assist you. all the rides are still the same compared to when I last went there when I was just a kid. It seems like they made no effort to change the rides except to change the name of the rides depending what cartoon is trending.Place is small and crowded. It was supposed to be a magical exprience for us. But now. I will never go back here again
2084,2018-2,The price to get in here was pretty steep for what you get for it. The Gulch mine cart ride was well worth it and the boat trip around the island at adventure land (I think) was entertaining. The Star Wars ride was thrilling through pitch darkness but the wait for this ride was ridiculous and no fans or coolers to keep such a large number of people cool in high heat and humidity while they wait. We just waited for long periods of time in line after line for short rides. There weren't too many spots to sit down to rest and you could only buy the designated branded items on sale at their high prices for food and drinks. The family were pretty frazzled by early afternoon and we pulled the pin only to have to wait in lines for the train to stand all the way back to the hotel. 
2085,2018-2,"We are regular visitors and love the place. Great entertainment, small enough so you can get to all the rides, their is plenty to do but the popular rides do get busy by 11.00 am so get there early and the queues are very short. By the afternoon expect to queue so grab a show and relax. "
2086,2018-2,"Didn't actually visit the park, rather went around the free areas (which was a decent morning activity). Still plenty to see, navigating the open fountain, the pier and seeing the hotels. Getting to the park by the MTR is a treat in itself. Cute Disney themed train and an impressive station to please the child inside you. We went early to beat the crowds and breathe in the fresh air. The hordes start to swarm in later, so do take note (we got many unobstructed shots of the sign and fountain early on). Will be back to actually enter the park. Review coming soon to a TripAdvisor near you. "
2087,2018-2,We really enjoyed outlet day at Disneyland. It was not busy like Anaheim. There are not as many attractions as Disneyland in Anaheim so it's easy to go around in 1 day. The attractions that are the same as Anaheim still have slight differences which was really good. Definitely a must to see!
2088,2018-2,"I am glad we got a 2 day pass, and not just 1!We took three children (2,5,8), with us to Disneyland and had a ball, actually wished we had stayed longer.We did stay at the hotel too, so that is definitely what added to the experience.We all loved it   we were also lucky as we went during the week so there were no big crowds.The staff are all friendly and helpful and the whole experience for the kids is just great.The only disappointment for us is the price of everything! On our first day we stopped and got burgers chips and drinks in one of the restaurants.....it cost us nearly $200 AUD......I just think the resort (inc the hotels ), needs a reasonably priced supermarket!Other than that though, just a great experience for the whole family!!!Jedi training and  it's a small world  we're a hit with my kids "
2089,2018-2,"Only down falls not enough sitting area, shaded areas and drinks are very expensive. (Day was extremely hot.) Tuesday seemed to be an excellent day as we never waited longer than 10 min for anything."
2090,2018-2,"Had a great day with wife and three kids between 5 and 11. Visited on a Monday and the crowds were small, walked straight onto most rides all day. Staff very friendly and entertaining. Even some lower key attractions, like 4D movie, were very enjoyable. Food better price and quality than expected. These positives more than made up for hot weather and the park being smaller than those in US and Paris. Found Disney characters much more accessible at this park, there were lots all day and all very accessible and entertaining. A must do for 1 day when in Hong Kong. We stayed from open to closing fireworks.  "
2091,2018-2,"We bought a 2 day ticket for disneyland. There were no queues when we went and we were a easily able to complete all the attractions within a couple of hours. Because it was so hot and humid we ended up having 2 half days there which actually worked out really well.There aren't that many attractions for those without young children. One of the best was a Halloween special called Mickey's Laboratory which was excellent but very scary! There are a couple of roller coasters and a 3d cinema, plus the simpler rides like winnie the pooh.Food seemed reasonably priced and varied. It's a small park, much smaller than Paris and Orlando. But they seem to be building more attractions all of the time. Looks like the new Iron Man will be opening soon. What is there is of super high quality like you would expect from Disney.Worth a visit for the authentic Disney experience but don't expect to be there long!"
2092,2018-2,This Disneyland isn't much if you're looking for a theme park with rides. Most of them were rides I think only children under 5 would enjoy apart from the three thrill rides! The lion king show was great however the way they had people queuing seemed dangerous as when they put the rope down people were running and pushing passed each other. I wouldn't recommend it to adults and I'm a big Disney fan. Skip this one and go to a better Disneyland.
2093,2018-2,"We were pretty excited to here, but when it took us nearly an hr and a half from the start of the parking line until we got into the park, we didn't start the day real strong. Plan ahead, prebuy tickets and don't park onsite.The lines weren't real bad for the rides, approx a half hour and the fast pass is really good. It was unfortunate that a couple of the good big rides were shutdown when we were there.It is really neat to see the  production  and how clean everything is.Unless you are a big Disney person, some of the other theme parks are better for the rides"
2094,2018-2,"As 15 time visitors to Disney World, my 17 year old daughter and I were excited to see the original. We enjoyed the rides, the ambiance, comparing each park's version of the same rides, and overall Disney ness."
2095,2018-2,the best disney park in the world  love that the two parks are so close to one another  recommeded to stay in the nearby hotels  it takes two days to do everything
2096,2018-3,Everyone in the world knows about Disneyland. It is really one of the best places to have fun whether you are a kid or a kid at heart.There rides and shows for every age group and the place keeps improving and expanding. My favorites are Space Mountain at Tomorrow Land and Indiana Jones in Adventureland.I can't wait for Starwars Land to open.
2097,2018-3,"Shoulder to shoulder, hot with minimal shade, lines too long to actually go on anything.After several dismissive interactions with staff the whole horrible weekend culminated in me sitting on a bench and crying, while passersby (and  cast members ) pretended not to see me.I've never felt less valued as a customer. I wish we'd saved the money. I would never go back."
2098,2018-3,"If you are in Southern California, then you must go to Disneyland Theme park. Is the best place to be at whether you have children or want to go as an adult. Love it."
2099,2018-3,"What can I say, its the original Disneyland, crowded, expensive, but still great.  Get a park hopper and go to both parks."
2100,2018-3,"We've been here twice now, and we're already planning our third visit.We just love it here... It's the happiest place on earth.We're careful to time our visits with the low periods, so we aren't attending while it is packed. The walk up the main street towards the iconic castle is a memory that I'll always treasure.The rides are many and varied; from the old world charm of the storybook rides and the teacups, to the excitement of space mountain; There's something for everyone.My teenage boys went off on their own as soon as we entered the park, while my wife and I cruised around with our parents and our toddler, enjoying the baby rides in the storybook area.We were able to go back to our motel to give our son a snooze in the really hot part of the day, and then come back in the evening for the fireworks... a moment that took my breath away.We spent several days there, and I'm certain there are things that we still didn't see.We'll be back!"
2101,2018-3,"I usually visit with family, this time I made a solo trip to treat myself. Disney is fun for young or old...i thoroughly enjoyed myself at a slower pace, solo one day, and second day met up with a friend who lives locally. October was brilliant time visit, a little more than a week away from Halloween. Decor was spectacular, food festive."
2102,2018-3,It was my first visit to Disneyland and I am glad that I went as an adult! It was so much more fun! I loved all the rides but in particular the Star wars ride. It was a little scary at first because it is like you are in space! Love the chocolate nut bananas. Took a photo with Mickey Mouse! LOVED DISNEYLAND!!
2103,2018-3,"We love all the attractions, my kids love every minute we spend here. very professional and courteous staff. we will back soon."
2104,2018-3,"Who doesnt want to go to Disney? I will say the temp in SoCal is much more forgiving than Orlando since humidity is limited. The size of the park however is much smaller than Disney World, if your your kids behave, lines arent too long, you could probably hit most of the park in a day. 3 days is certainly plenty of time to get it all in when traveling with kids. "
2105,2018-3,"I will never grow old of Disneyland. It truly is the happiest place on earth. Stay at a Disney hotel if you want the whole experience, but if you're on a budget save money by staying off site and it won't take away from your trip."
2106,2018-3,The best if you hate crowds. In one hour shopped rode jungle cruise pirates of the Caribbean and haunted mansion. Unbelievable.     
2107,2018-3,We visited during the Halloween season and the park was amazingly decorated and the the characters were as well! Had a amazing time with the family. We really enjoyed our time!
2108,2018-3,I'm a Disney fanatic so this was really fun for me. There are rides for people of all ages interests so no one had to feel left out. I participated in the  Walking in Walt's Disneyland Footsteps  Tour and ate at many restaurants including Blue Bayou (my fave) and River Belle Terrace. Hope to visit again. 
2109,2018-3,"I love Disneyland and have been many times. Some tips to make things as magical as possible:1.Be sure to arrive at least 30 60 minutes before park opening. Being there when the park opens allows you ride multiple rides without lines as well as experience the magic of a park that isn't overwhelmed with people. Walking on a main street that isn't chalk full of crowds is amazing.2. We typically hit fantasyland first as you can get through the entire land very quickly & avoid waits. As the day goes on the lines get crazy. Especially for Peter Pan.3. A good place to see parades is near frontierland.4. Use fast passes. This will minimize wait time and get be effective in ensuring you are able do to the rides you really want. Effective planning can ensure you get to ride all the rides plus your favorites a few times.5. Character breakfasts minimize park time waiting in line to meet characters.6. My not miss attractions include: Big Thunder Mountain Rail Road, Space Mountain, Tea Cups, Alice in Wonderland, Mr. Toad, Peter Pan, Matterhorn, Pirates of the Caribbean, Main Street Electric Parade, Star Tours.7. Food is expensive, but I enjoy the corndog from the red wagon on main street. Also Bengal BBQ across from Indiana Jones is a great bang for your buck. 8. Disneyland is a local park   avoid weekends whenever possible as that is when the locals go8. Get Park Hoppers!! Disney California Adventure is literally within a 10 minutes walk. the Park Hoper is totally worth it because you can experience both parks. I would suggest that you need at least 3 days to enjoy all the parks at a relaxed pace."
2110,2018-3,"Loved every minute of it, we went around Halloween time which was busier than expected.  Still had a great time, the 6 and 4 year old want to go back every time we talk about our next vacation."
2111,2018-3,"Me and my husband visited Disney during our 3 week honeymoon around the Los Angeles area. We had  Just Married  shirts made up for our trip. So many members of staff noticed our shirts and could always talk to us and congratulate us. Some even gave us fast pass tickets to use immediately just because! So cute! We found this park to be so incredibly busy all the time, the California Adventure Park was definitely less crowded. A few of the attractions were closed when we visited which was a bit of a let down. I didn't think wed manage to get to go on space mountain but it opened on our last visit! Our favourite rides were definitely Pirates of the Caribbean, Snow White's Scary Adventure (she's my favourite princess) and Thunder Mountain!"
2112,2018-3,"I think the still Disneyland Park need lots of customer service and ADA training, other then that fun place."
2113,2018-3,"We are Disney fanatics! We were a little surprised by the size of the park only because we have gone to Disney World a zillion times. It was much smaller than what we were used to, but it was still awesome. We visited during the Mickey's Not So Scary Halloween event which had plenty of trick or treating!!! Also, the Haunted Mansion was magical. 3 adults will NOT fit easily in the ride together though. Also, Space Mountain's special Halloween show  awesome! It is more comfortable than the Orlando one as well. No magic bands used here yet and we did not know they still did fast passes at the kiosks until it was too late in the day."
2114,2018-3,You can't possibly regret visiting a Disney park for Halloween.  The trick or treating is beyond belief.
2115,2018-3,There is definitely wonder at the magic kingdom!  California adventure was great too. Have to go back. Halloween parade was awesome
2116,2018-3,"Booked my stay via a Costco package for October 2016 which included the room, Disneyland California Adventure 3 day hopper tickets, a Disney gift card, free Disney lanyard with pin for each person in my group, and character dining. Check in was smooth and quick. I was upgraded to a room overlooking downtown Disney and California Adventure. And even though we arrived a couple hours before check in time, we were able to get our room right away.The upgraded room allowed us to enjoy the amazing nightly fireworks show in clear view from the comfort of our room to the left at Disneyland and to the right we could see the World of Color show at California Adventure.Beds were very comfortable, room very spacious, and we LOVED the musical headboard! So charming...especially for my son.Hotel very convenient close to the park gates. Right next to the monorail. And if you prefer to walk  which we did  it is about an 8 10 min walk to the gates depending on your pace. Several restaurants and shops nearby (such as two Starbucks on each end of downtown Disney, Rainforest Cafe, and my son's favorite  the LEGO store, to name a few).We also LOVED the pool area which included a monorail water slide. It seemed almost as if my son enjoyed the water slide area more than the parks itself ; ). Several lifeguards as well to ensure everyone's safety. I was impressed with how many lifeguards they had on duty.When we checked out we still had about 3 hours to spare before we needed to head to the airport. The front desk kindly provided a key designated for the pool area and welcome us to hang out and enjoy the pool until we needed to leave. So that was a pleasant surprise. There are showers outside by the pools next to bathrooms which we used to get ready (but only cold water) before departing for airport.Hotel is indeed pricey. I do wish it could be more affordable. However, the Costco package and experience of the hotel definitely made it worthwhile. And I hope to stay at the Disneyland Hotel again in the future."
2117,2018-4,"It's Disneyland! I love it. We go to Disney World Florida every other year or so but since we live on the other side of the country our visits to Disneyland aren't as numerous but they are special. I recommend visiting between October and December so you can experience the Nightmare Before Christmas Haunted Mansion ride layover, it's really fantastic. In November Small World is all decked out for Christmas with the dolls singing Jingle Bells instead of the usually song. There are rides here you won't find in Disneyworld and this park is smaller so you can do it all in 1 or 2 days. We stay for 4 or 5 and see California Adventure Park too and usually an outside area attraction (hollywood, san diego, etc)."
2118,2018-4,"If you can, a 3 Day Ticket to the Disneyland Resort is a must! This allows you to spend two days in Disneyland and one day in California Adventure. Disneyland is best during the offseason, (Mid January Early May excluding spring break) where crowds are low. You can experience most of the park. This does come with a trade off, quite a bit of the park can be under refurbishment construction. There are several tools online to help with trip planning and I would suggest Disneyland Crowd Calendar. This can help you find what times are typically busy. Another useful tool is the refurbishment schedule that can be found on touringplans.com. Food can be expensive if you choose to go to a premium dining location. If you are looking for a good dining location for a date, I would suggest the blue bayou. You can expect a $100 bill at the end, but the meal is definitely worth it. The atmosphere is romantic and the food is amazing."
2119,2018-4,"The magic is all around you here. Perfect for little ones. Disney isn't cheap, but it's definitely worth it."
2120,2018-4,"We'll be back soon! 5 days, and 72 miles walked, 3 pounds lost and I can't wait to get back to the happiest place on earth!"
2121,2018-4,We did a family trip last fall and everyone had a blast! From my little nephews (ages 5 and 7) to in laws and grandparents   our group had non stop fun and endless entertainment! Take advantage of those Magic Mornings. Get up early and hit the parks when they first open to take advantage of short wait times. We often met back up for breakfast around 9am when the park opened to the general public. Also the Halloween Party is MUST!
2122,2018-4,"I'll keep this short. Disneyland is awesome. My tips are get there early, like before the gates open. Prior to going download the Disneyland app and have a look at which rides have the longest wait times. That way, when you get there at opening time, make a rush to those rides with the longest waits, as we found there was not as many people first thing in the morning. Also try and get fast passes where possible. We found by getting there first thing in the morning within a couple of hours we had done all the rides with the larger wait times. We then had the luxury of cruising around doing all the smaller rides in the afternoon."
2123,2018-4,"I LOVE Disneyland. It should be on everyone's bucket list. I'm often asked questions by coworkers going to America, and I tell them all do not miss this   they all tell me  thank you for convincing me to go, it was the best day   that's from 21 year old females to 65 year old men. It is the ultimate theme park. The detail in their rides is phenomenal. Does it have the biggest rides? No. The lines are long but if you go early and hit the main attractions first you will be happy. To make the most of the place I recommend  The Unofficial Guide to Disneyland    it's a book or a weblink that gives you an order to do the park, and if you follow their touring plans, you don't wait more than 20 minutes in a queue. I've done it so many times and it's the way to go. Also go on a weekday if you can. "
2124,2018-4,"My son (almost 9) and I visited on the first Sunday of October   we got there before the gate opened so we were ready to go right off the bat. We went to Star Tours first thing to get a fast pass but the line wasn't very long so my son went ahead and rode. We met some nice people in line and they allowed him to ride with their kids, that way I didn't have to worry about him while he was riding. I stayed with him until he boarded then they allowed me to walk through and wait on the other side. I was afraid he might get scared but he didn't. We then went to get him signed up for Jedi Training   he got one of the last spots available later in the day. We then went to get a fast pass for Splash Mountain but ended up just going on the ride as the long was really short   we both loved it. We took ponchos so we weren't worried about being wet first thing in the morning. After that we got a fast pass for Big Thunder Mountain then went to Jungle Cruise, which we both loved. Our guide was so funny, I know it is a script, but she was fabulous. That was a pretty long line but we got it over with early. We did Autopia twice   first time together the second time he drove his own car and he did much better. It's a Small World did not disappoint   line wasn't outrageous and moved pretty quickly   it has been years since I went to Disneyworld, so I was excited to go on this ride again. We also loved the teacup ride and did it probably about 6 times   he didn't think he would enjoy it, but loved it especially when we really got it spinning pretty fast. That line was short so we got through it pretty quick. He spent some time in the kiddie land area then we rode the Gadget Go Coaster. Big Thunder Mountain we did fairly early in the morning and I loved it more than I thought   I was a little nervous about it due to back issues, but it wasn't a problem at all. I would have gone again, but he wasn't up for it. He was a little pale when we got off and kept saying he was going to throw up while on it. After he sat down for a couple of minutes he was fine and ready to go. Don't miss the apple freeze with boysenberry   that is possibly one of the best drinks I have ever had and my son agreed. We split a corn dog and fries   got water to drink  which is free   so that was a pretty cheap lunch. We also had a churro, pretzel and pineapple whip   only spent around $30 on food for the day and were well satisfied because we were so busy! The Jedi Training show was so good   even if my child wouldn't have been participating. I had no idea what to expect   I thought they were just going to be showing them some moves, boy was I surprised. He got to  fight  Darth Vader   the photographer got better photos than I did, so I was pleased with that. The photo pass is pretty cool   however we only saw 1 photographer   however we had the Jedi training photos, the ones at the castle and then our ride photo. I made a mistake by not downloading the photos when I purchased them   I didn't know they didn't stay on there until you were ready to download. Fortunately when I called, I got a sweet girl who found my photos and made them available for me to download. Don't miss the light in the window at the fire station on main street near the entrance. That light now stays on all the time   when Walt Disney was alive   that light was on whenever he was at the park. Very nice tribute. All in all we had a great time   were there longer than we thought we would be which was completely fine and would go back again if we had the chance."
2125,2018-4,Went to Disneyland for Halloween. Halloween is now my favorite time to come to Disneyland. They really put on quite a show and all the Halloween themed rides were awesome. Mickey's Halloween Party is the serious best way to get on rides without the bad wait times. I definitely will come for Halloween again.
2126,2018-4,"The original is a must visit.  No where near as extensive as Disney World; but, if you are on the West Coat, it is certainly worth a visit.  You will leave happier than when you arrived (guaranteed)."
