ID,Date,Review
519,2017-8,We spend 3 days at Universal and it was amazing! First day we didn’t do the express passes but decided by the second day to do it. We were SO happy we did! Got through the rides so fast. ONLY downside is not seeing the cool stuff you see while waiting in line (mostly the Harry Potter stuff) Express passes we’re kinda expensive but well worth it for us. Universal was so detailed and fun. Very glad we went and will definitely go back!
520,2017-8,"Overall, lots of fun, but make sure you get the two-park pass and take the Hogwarts Express between the two parks. This ""ride"" is a hoot@"
521,2017-8,I love universal ! It’s just amazing 😉 The rides are out of this world and the experience is Fabulous We have been twice on two different occasions and different times of year Feb half term for uk is good as it’s quiet And queues are not too bad Food in the park is decent The security Q can be long but that’s fine!
522,2017-8,"A park with something for everyone. From nostalgic shoot-em up's in Men In Black to the Minions ride at the entrance of the park. The rides are kept in great condition and I rode many multiple times as they are that fun. The food choice is good, I would recommend a trip to Moe's Tavern in the Simpsons section of the park for a 'Flamin' Moe'. It is definitely worth getting one of the refillable freestyle bottles as the stations are all across the park and you will drink a lot of fluids due to the heat. If you have park hopper, definitely jump on the Harry Potter train to do so as its fun/interactive and the journey changes depending what park you are coming from/going to. Also recommend the purchase of the fastpasses. These work on almost all the rides except one or two and are good for the whole day. You'll normally get on around 8-10 rides if you really try per day whereas I was getting on around 20 with the fastpass."
523,2017-8,We went to eat at bubba Gump but ended up eating at margaritiville. Had a great time and voodoo donuts is amazing
524,2017-8,"So we purchased the Florida Resident Season Passes and Volcano Bay as an add on. All I can say is it's POINTLESS to go! While the lines were not very long the COVID ""precautions"" are ridiculous! For example Shrek 3D has 30 seats but they load only 7! They literally show you the seating on the entrance sign to the ride so I am NOT exaggerating... Therefore, it takes more than 4 times as long to move through the line! We arrived just after 11:00am and only managed to do Shrek 3D, Hogwarts Train to Adventure Island, Eat a quick (late lunch), and go on Jurrasic Park River Adventure - then the park was closing! 6:00pm! Most of our time was spent in line with Universal (Nazi) staff yelling at more than a few people to ""cover your nose"" as just wearing the mask was insufficient even when we were all seperated by more than 6 feet (as shown in every line with stickers on the floor). Anyway, save your money until the park fully opens otherwise I suggest just skipping it totally!!!!"
525,2017-8,"My wife and I went to Islands of Adventure and found that social distancing was largely ignored. The rides seem to be a bit better, but people can't seem to read where the social distance line is and stop piling on top of you. A couple of the rides weren't even wiped down after people exited the ride. We thought the access to the parks were supposed to be limited at this time, but that did not appear to be the case. Universal should take a hint from Disney and keep people who are drinking and eating stationary. The wait times for rides were ridiculous. You really can't get on most without a long wait unless you spend the extra money for the express pass. The Hulk coaster had an 85 minute wait 2 hours after the park opened. Hagrid's ride was a 2 hour wait. We are Florida residents and probably won't go back for a while."
526,2017-8,"Lines were fairly short and rides were easy to get on. The park was pretty much empty and the normal game attractions were empty for long periods of time. I don't think Universal needs that booth that is trying to offer time share to people in the park. Maybe they could have a booth with just a computer for people if they would like to see someone about this. I saw the people at the time share become very pushy. I understand it is sales. Right now people are just trying to keep their heads above water.  The tickets weren't good to go from theme park to Diagnon alley. So we couldn't ride any of those rides. It required another payment of $55. per adult. Don't know if kids price was cheaper. Was a real bummer.  Volcano bay. Was very pretty, but lacked signs for lockers, and the mask wearing issues was very tough. You had to have a mask to get a drink or order food in the park, but did not need it for rides. Where the heck are you supposed to keep your mask? on your lounge chair it will just blow away. The other thing is they were supposed to have cages for service animals while the people were on a ride, and they told us they could provide us one so our dogs could be safe. Why aren't there like areas to take your service dog. They are supposed to be with us? Why isn't there a place for them and their owners? Dogs would like to cool down also.  In general the parks were very good about getting water for our service dogs. The warm concrete was hard on them as we couldn't get boots prior to the trip. The dogs rode the carasol with us."
527,2017-8,"Universal << Disney  That being said, Universal is still fun and Harry Potter World is EXTREMELY good. Harry Potter World is well worth the prices of admission.  Some of the other areas in the parks are pretty outdated and will need to be changed soon otherwise people will stop going.  Another thing I noticed was that Universal struggles to create a special experience in the same way that Disney does. It definitely isn't easy to do."
528,2017-8,"A fun and enjoyable experience. About as much activity as you can cram into one day, 2 days would be better."
529,2017-8,They need to have more discounts for the tickets More bath rooms They need there bus to the park more different rides to experience
530,2017-8,"I know that universal has to do what they need to do to open and stay open, but the mask nazis are needing to take it down a notch. No more than getting through the gate at opening, I simply ask my wife whixh direction we are headed and scratched an itch on my nose. The mask came down just under my nose for no more than a second before I re-adjusted it ""correctly"" over my nose and was immediately and very rudely confronted by an employee. The rudeness of the employees at most rides on our trip was uncalled for. Some of the employees were very nice and courteous, but are outnumbered by the bad. In the 90+ degree heat the masks are already hard to deal with, but having that plus the employees attitudes is uncalled for. The hand sanitizer they require you use before each ride leaves a residue after until you wash your hands thoroughly to remove it. I DO NOT recommend attending until this ""pandemic"" is over and NO MASKS are required."
531,2017-8,"We stayed at Lowe’s Royal Pacific Hotel which is amazing. We have encountered nothing but wonderful helpful people from our hotel to our stay at the parks. Daily temperature checks, hand sanitizer before every ride and of course mask through out. We have experienced a couple of technical difficulties. For someone reason my food app works everywhere but at leaky cauldron and 3 broomsticks. But again, someone was right there to help. The photo pass has given some difficulty adding and activating but again very kind and helpful people. If you are from Louisiana like us, do yourself a favor and bring salt or Tony’s. I hope to come back soon."
532,2017-8,Good job Universal with all your hard work during this pandemic. I wasn't sure if I would feel safe coming to the parks but now I do. I would say about 75% off people were wearing their masks correctly but I would hear cast members reminding those guests that were not to cover their nose and mouth. Cast members were constantly wiping down handrails . Thank you for keeping us safe.
533,2017-9,"A few attendants ruined the overall experience for my family and I. I’m aware that masks are essential at the moment, but the nature of which they treated us was uncalled for. At one point I had been taking a sip of my bottled beverage while waiting in line and the attendant scolded me for doing so. She said that if I couldn’t keep my mask on, I’ll wouldn’t be allowed to enter the ride. I was shocked. I apologized and said I was under the impression there was a 30 second drinking rule that I had been following. She snippily replied “Well I don’t know about that, but you’ll keep it on or be removed.” I did as she said, but this is not the experience I signed up for. I understand bad days/rude customers, and how it can take a toll on someone, but this strict attitude was consistent throughout the park. Then we were approaching the line for Shrek, my dad took a sip of his water and immediately placed his mask back up, while to my left another male let his mask hang down completely, and yet she only got onto my father who was actively trying to adhere to the rules. I don’t want to cry racism, but she saw both men and chose to get onto the minority:/ Both people should be held to the same standard. There were more instances of just overall rude/wrong behavior, but for now this is all I’m going to write about. I really hope Universal goes to better lengths to ensure their customer service is up to par because as of now I am thoroughly disappointed."
534,2017-9,"Sorry to write that we had a disappointing day: 1. Crowds were horrendous. Unlike Disney which requires a reservation and therefore crowds are manageable, Universal doesn't have any limits and their current ""buy a day, get the rest of the year for free"" promotion for Floridians is packing the parks with locals. Look for 30-75 minute waits for the most popular rides 2. After ordering simple chicken sandwiches at Mel's DriveIn we waited 27 minutes only to be told that they're still not ready. We cancelled order and moved on- having wasted half an hour 3. The new ride Hagrid's Motorbike was down the entire day (Friday, 8/14) 4. Unhelpful staff. We asked how to get to the Bourne Stunt show are were told, ""that's not here, that's in California."" Wrong. 5. Not enough shade, misters, and air conditioning for 90 degree humid weather 6. Not your fault, but the 6 foot rule has made lines even longer and pushed them out into the hot humid Florida weather"
535,2017-9,Great for teenagers and adults compared to Disney. Giving 4/5 as rides were having issues all the time. But it was fun still.
536,2017-9,"We're big Disney fans and were staying on resort there, but thought we'd do two days across the Universal parks. It's easy and convenient to get a Lyft over to the parks, and we had a great day in the park. There's a good range of rides to try, but overall we always found the theming and general vibe of the park is more like a 'theme park' than to the calibre of experience at Disney. In my experience over several visits across the year, it's never worth getting the Express pass if you time you visit and rides well (or certainly it's not worth getting in advance until you see the real park crowds on that day). We enjoyed our visit and wouldn't advise anyone against going, but if you're at Disney it's a lot of money to spend in addition to take time away and I'm not sure how worth it this is. The difficulty being that the tickets only become cheaper when you buy multiple days, but there isn't enough to do in the parks to warrant more than one day per Universal park if you're hopping between."
537,2017-9,"We did the Wizarding World of Harry Potter Package July 25-28th. Found the staff to be super helpful and friendly. The face masks were a minor inconvenience but in no way interfered with the fun experience the parks offered. I felt that the safety of my family was a high priority to each member of the staff both at the parks and the Endless Summer Surfside Resort, where we stayed. Although we didn't use them enough, the You Rest Area's were a great way to relax without a mask. Due to COVID-19 the crowds were smaller and we were able to ride every ride we wanted to several times, giving my grandchildren an amazing first experience. Can't wait to return."
538,2017-9,"Social distancing, hand sanitizer, and facial covering is required for all attendees. Parking is free anytime after 6:00 P.M. Free boat ride to all guest after 8:30 P.M. Live entertainment, great food, and bathrooms are clean constantly especially, during this (COVID)-19"
539,2017-9,"lots of fun, noy very crowded did IOA and universal in the same day rode all the atractions some twice, lots of social distancing, felt safe the entire time, friendly employees. just an awsome time."
540,2017-9,We really enjoyed Universal Studios Orlando with my teenagers. There are a number of attractions for all ages. If you're staying for multiple days I would encourage you to get a pass to go between the parks. You also need a two-park pass if you want to ride the Harry Potter train. If you are with teenagers you don't want to miss The Mummy. The new Borne Stunttacular is the best I have ever seen with special effects don't miss that either.
541,2017-9,Enjoyed Universal’s studio even with the safety guidelines in place. The crowd was very aware and followed guidelines. Crew members was making sure hands were sanitized before entering the ride. I felt safe and still able to enjoy. The wait times seem longer than they actually were.
542,2017-9,"Went to Orlando for a honeymoon extravaganza in August 2019 involving Universal Studios, all Disney parks, SeaWorld, A Manatee Expedition and Busch Gardens. Universal was absolutely amazing, beautiful scenery, well maintained rides, helpful staff and not unreasonable wait times if you plan carefully (made more bareable by fans and air con in the queues!) We even got an extra go on the new Hagrid Ride after a looong queue as it was our honeymoon which was great! Loved the Harry Potter section, being British it is exactly how I would have pictured it, Hogsmeade, Diagon Alley and Hogwarts Castle and the entertainment there were wonderful! Would definitely recommend but plan carefully to avoid long queues!"
543,2017-9,"I would not go to Universal Studio Parks until they stop requiring people to wear masks at ALL times. It was horrible!! We wore our masks as instructed, and our family was mask-shamed by employees even when we took our masks off to eat/drink or breathe. Not to mention it was way too hot to wear a mask! We are medical professionals, and there was no need to wear a mask in a 1/2 empty amusement park outside when it is almost 100 degrees. It causes more harm than good. #FactsOverFear"
544,2017-9,"The Harry Potter rides and exhibits were definitely our favorites, from Escape from Gringotts, to the ride inside Hogwarts, to Hagrid's Motorcyle rides. But there's a lot more to enjoy at Universal Studios, too. The Bourne Stunt show was simply amazing, a seamless integration of live action and CGI that left us wondering when one ended and the other began. Even for adults, the Shrek and Minion shows were a delight.  For those who are wondering, everyone wore masks, and the people in line practiced social distancing. The employees were constantly cleaning and spritzing hand sanitizer on everyone's hands before each ride. Everyone also had their temperature taken before going into the park. My family felt as safe as one can in these strange times."
545,2017-9,"I visited the park with my husband and 3 kids yesterday. Before that I visited the park with my husband 15 years ago and liked it much better now. There weren't many people at the park which meant little or no wait time at all. We were able to do most of the rides twice. Please mind that the park opens at 9am and closes at 5pm. I wish it would close later. Wearing a mask is a must,hand sanitaizer before every ride,temperature check before entering the park. No paper map, you have to download their app. Harry Potter part was our favorite. My 2 year old could do only 2 shows. Most of the kids zone is closed( mini water park and Curious George part).It was a problem to find turkey legs. Overall we had a great day.The only negative is that one day at the Universal studios costs a fortune. Paid around $140 per ticket. The food package per person is $35 which includes water bottle( unlimited drinks) one meal and a snack. We stayed at the hotel across the street from Universal( very convenient)."
546,2017-9,Hardly nobody visiting and getting in early was an plus. Few lines and interaction with others was super. The Irish pub Fennigans was delish! Street actors were adorned and easily watched.
547,2017-9,The service at the quick service restaurants is terrible now with the new procedures in place. It will take at least 20 minutes after you order to get the food. Even longer if you have to pay cash at the register since they really don’t like that. There’s also a line just to get into the restaurant with no option to take it to go. Eat at the fire eaters grill in ioa as it’s the only place that doesn’t do these things although you will have to eat outside. Universal needs to stand up against fear and do things using common sense.
548,2017-9,Our trip to universal Studios was very awesome the characters and the rides was great.seeing spiderman. dinosaur s and all different characters you can imagine.
549,2017-9,"Stayed at Universal's Adventura Hotel this past weekend with my family and had a great time visiting Volcano Bay for the first time and enjoying the parks as always. Universal has been doing an excellent job in creating a safe environment during COVID and making sure guests have an incredible experience.  Most of all, I want to recognize two team members that went above and beyond for us this past trip. First of all, shout out to Savannah who worked the register at Urban Pantry in the Aventura hotel. She provided us excellent service and went above and beyond to make sure we were taken care of -- even though we came right before closing for the night. She really made us hungry and tired guests quite welcome and she should be recognized!  The second team member I want to shout out is Scott over at the Hollywood Drive-in Mini Golf. When we were deciding whether to golf before dinner at Bubba Gump Shrimp Co., he advised us to come back once it got dark and gave us some great tips as well as a voucher for a free appetizer for the restaurant. His overall cheerful and helpful attitude made for some excellent customer service skills that should be recognized.  Universal's Team Members are some of the best around! Thank you for your great service!"
550,2017-9,Definitely the best part about all of the experience At Universal Studios Orlando is the fact that you can pretty much go anywhere and they keep the park very nice neat clean and they also do really good safe upkeep of making sure customers feel safe with everything going on through COVID-19. If you’re gonna be in town or for any length of time and you’re gonna come by definitely consider upgrading your tickets at the customer service window before you come in and get the season pass now I do you save money everywhere you go during the time that you’re at the park you also save money at all the stores for merchandise.The rides are exceptional and extremely enjoyable
551,2017-9,"Not as good as disney world in my opinion. Still amazing all the same. Love the mummy ride, and the men in black ride, as well as everything else! But those are my two favourites. The horror makeup show is a great laugh and I love that you can get a duff beer in the park. Its a must do!"
552,2017-9,"Given that our entire lives have been taken over by Covid-19, and the constant onslaught of media attention covering the surge of cases in Flordia, to say I was conflicted about going to Universal Studios in an understatement. Ultimately, my family of 7 decided to go. We even flew there. Here is what I learned and how we controlled for as much risk as possible...  Airport...We decided to avoid shuttles and shared spaces as much as possible. We also bought double-layered masks for extra protection. We parked in self-parking, which allowed us to walk into the terminal without taking a shuttle.  In the airport, we were able to keep 6 feet or more distance at all times. Traffic is low, so this was easy. Rather than sitting at our own gate, we sat at the next one over (which was empty ) to stay away from others.  Once on the plane, which was only half full, we asked if we could move to the back two rows. There were at least two empty rows ahead of those, so we again felt we successfully maintained distance.  Upon arriving at Universal, we rented our own car and set off to Universal's Surfside hotel. The hotel was at less than a third capacity. We were the only ones in our hallway.  Pools got a little busy at night, but still very manageable.  Rather than take the free shuttles from the hotel the next morning, we asked the front desk if we could park at one of the closer resort hotels for the day. We explained we were just trying to reduce our risk. They allowed us to do this. So we parked at the Royal Pacific hotel each day and walked the private path up to universal. Again, not sharing bus rides was nice.  At the park. Universal does an excellent job with spacing and hand sanitizer going on to the rides. They keep distance between rows on the actual rides by allowing every other row to be empty or by separating groups by car. You are never riding with a stranger.  We felt most at risk getting off of rides and departing the Hogwarts Express. While they take such care getting you on rodes safely and separately; it is a free-for-all after the rides. I wish they would have controlled that part better.  Also, the locker situation is probably the riskiest part. There is no way to not need lockers. Some rides even require that you leave your phone. I wish they would change that. I could easily leave my bag, but you need the phone to book virtual line passes. Even though they try to space out access to the lockers, these are tight spaces that are touched by everyone. The easiest fix is to allow people to keep their phones and to recommend all bags to be left in lockers.  The dining facilities are mostly mobile order. Groups are well spaced, and outdoor seating is available. Mealtime was a great chance for a safe mask break.  We are now home and we are quarantining. I have read that at the earliest, we could take a Covid test after 5 days for 60% accuracy. There is still a 40% possibility of a false negative. We will likely take a test on day 5, results usually take 2-3 days and we will decide from there.  The isolation is hard, especially on kids. Our kids play with the neighbors a lot, and now we are watching them out the window. However, I do take seriously my responsibility to not spread the virus if we have it. I hope they come up with more accurate tests that can detect the virus sooner. Most people are not going to self-quarantine unless they know they have it.  In sum, we had a great time, and if you are ok with controlling for all the variables that you can, wearing a mask all day, and responsibility quarantining when you get back...I say go. We walked on rides all 4 days. It was pretty awesome to get to see and experience Harry Potter world and the rest of the attractions at a leisurely pace.  FYI...NO FAST PASS NEEDED...I wouldn't waste the money on a more expensive stay at the more expensive resorts, Surfside is the best deal by far."
553,2017-10,"Let me start off by saying that due to the pandemic, I am awarding 1 extra star to my reviews due to the difficult situation. Universal has improved on a number fo their rides but the draconian attitude by some of their employees made this a miserable vacation. I'll excuse the fact that most of the employees we encountered were just plain rude but there were a few stand outs such as Robert, the team leader at Bank of Gringnots who jumped in front of my wife (violating social distancing guidelines) taking a picture screaming that face masks were required at all times. We tried to explain that we already asked and were told it would be OK provided we kept in mind social distancing guidelines and did it quickly. Robert though remained in our face even when requested to step back and threatened to have us removed from the park if we took anymore pictures. There were others during our visit who we observed who treated guests just as Robert treated us. The hand Sanitizer used at Universal before the rides smells awfully strong of gasoline and is like rubbing snot on your hands. My youngest son hands started to peel and burn after the 3rd day. When we asked if we could apply our own sanitizer (which exceeds recommended requirements), we were told we were not and that failure to apply it could result in being removed from the park. The rudeness of Universal employees plus the disgusting hand sanitizer is a instant zero in my book. The two stars comes from Volcano Bay and the fact that masks were not required and employees were not behaving like Masks Nazis. People kept their distance and enjoyed themselves. As for the main parks, I won't say that we won't return but it will be a long while before I do..."
554,2017-10,"Called today to make a hotel reservation and spoke with RANIA in Reservations. She provided OUTSTANDING top-notch customer service, which is hard to come by these days. She was patient, willing to help answer all of our questions and went above and beyond in offering her help and support. We priced several different Universal properties, and ended making a reservation at our all-time favorite location - Sapphire Falls. But Rania helped us understand what each of the other properties offered and the pricing points of each. Thank you Rania for your help and professionalism."
555,2017-10,I was highly satisfied with their safety precautions during the entire time there. Every ride we got on someone was wiping and spraying after every group.There are signs and everywhere about staying ft apart and there pretty vocal about it if you don't. We went there to surprise the kids for there birthday.This might sound crazy but going during COVID was pretty tight. Although some of the parades and shows was not going the lines to the ride wait was 20 mins at max. Only ride we wasn't able to make it to was the mummy it was virtual and speed pass only and it was all booked up so if you go download the app and virtually book that first.
556,2017-10,"The objective report: Every, I mean EVERY safety precaution is in place. Temperatures taken before entering the hotel or park, wristbands to ensure you went through the temp checkpoint. The six feet distance requirement is serious business...if you're 5.75ft from the next party, a staff member will pop out from nowhere to kindly have you step back. Same with masks...cover nose to chin or you don't go in. Guests are extremely proactive and compliant, staff are kind but mean business. Our boat captain to the park stopped our ride because a kid had his mask on his chin. They are 100% on top of their game.  The perspective: Crowds were tiny in the mornings, no lines for anything except the new Jason Bourne show. This line stretched all the way down the street...UO might need to rethink this strategy as we showed up 3x to try to see the show but it was full every time so we gave up. Walked right onto Hagrid's motorcycle coaster, King King, and Escape from Gringott's.. We had an express pass with our hotel key, but it wasn't necessary as the morning crowd was so small. Heat and masks were fine before noon...afternoons were sweltering and miserable with increasing park crowds.  The verdict: Definitely glad we came, its a much needed respite. Personally, I loved the lack of crowds and spacing for the most part, it almost felt like we had the park to ourselves at times. If safety is the issue. I feel safer here than at my local supermarket. More precautions are taken, and there is a neverending supply of hand sanitizer."
557,2017-10,"Other than Rip Ride Rock-it, the Harry Potter area, and the Mummy, this half of the park is crap. Ditch the Simpsons ride, it’s awful, the fast and furious is junk, the transformers is ok, and the rest are for little kids. Add some more indoor coasters like the mummy to help people enjoy the park while the rain comes each day in the summer. The food is way over priced!"
558,2017-10,My family and I were down in Ft. Lauderdale to attend a wedding. We thought that since we flew all the way down to Florida we might as well go to an amusement park. We chose Universal Studios for our visit and could not have had a better time. While Florida is hot even in October the park itself was a blast. All of the older attractions were well maintained and performed. Any of the new rides/experiences were certainly cutting edge. The actors were are very professional and since we bought the express pass our waits were not too long.
559,2017-10,"We have been WDW APers for years but decided to also get UO passes as well since they offered 3 free months. Since we're blocked out until August at the other park, we decided to do a three day trip. The ease of getting the annual pass was a breeze and all CMs were pleasant and accommodating. It was my first time on a lot of rides (I visited once about 10 years ago), and Hagrid's did not disappoint. We were happy to get virtual queue passes to it, even when we did not arrive until almost lunchtime. One day we rode it about 4 times - although I will say that, on the fourth ride, the CM pulled us off the ride after we were seated to walk all the way back to the simulator to make sure someone in our party could fit into the seat. I find having to do this drill as everyone in the queue watched is unnecessarily humiliating - move it somewhere else! Social distancing was enforced and announcements were made while waiting in line as CMs using cameras could see when people removed their masks. We stayed at a hotel on property that was sub-par, but that's another review .. Definitely looking forward to using our passes again soon."
560,2017-10,"It was a beautiful day in Florida with my family it was 5 like my grandchild and my handicap son they where the first set of questions and the second step of questions where how was this park going to handle covit 19 before we entered the park we got there about 9:00 in the morning we where all brite eyed and bushy tail some of us where. We started at the main garage heading up to park it cost 25 dollars to park for the day we did this for 5 days with tickets with water park option on tickets and our tickets had to be used consecutively no gaps in the week straight our the tickets our no good . we where told the rules in line at customer's the mains entrance of the and garage. Must where a mask at all times unless you go to the rest areas they or eat choose you can. take them off if child 1 to 3 did not have to where a mask but if you have medical condition you did not have to either like my one son who is handicap i had to where his special blue and white band show he does not have to where one .because of his conditions that and have to carry a handicap pass around. my neck to show on the rides but there is. a but in everything we do in life .it is you must where a mask in the main line of the ride you our standing for that is everyone handicap our not even on the ride it self. only for the area can they not where a. mask he did not.so all the rules out of way and checking in with tickets we started our way to islands of adventure .with marvel rides like doctor d doom,spiderman, hulk,great start of the day kids love the rides here lots of eye candy the water rides our good,and Harry Potter area with haggard's add to the. mix family's new favorites even staff where great through all this covit 19 .it was so safe no problems on our end here one of the best places for your handicap child or adult i can not say any thing else about this park great job with your help and customs training thankyou for always reaching out to the people's fo what i seen hope they keep with this care for the long hall thankyou universal. For giving my handicap son and family a good time we will be manny more times keep up the good work and safety of all customer's so everyone a must to always in Orlando. All i can people go out and have fun here"
561,2017-10,"I've been to Universal Studios many times, but never have I been as disappointed as I was this last time. Many employees were very rude. I almost wanted to tell them that they needed to go to Disney World to get an etiquette lesson. I understand that employees may be overwhelmed with Covid, but not being able to treat your guests correctly is an issue. My family was 6-8 feet away from two people in front of us. The lady complained that my son did not have his mask on (he sneezed in his mask) because he took it off to wipe his nose. She told the Male worker at the Hagrid ride. The worker asked us for him to put it back on, which he was in the process of doing so. When we got to the hand sanitizer (after putting it on all day with zero issues with employees), my husband's hand was dry and he asked if he really had to have it. He wasn't mean about it. He was very nice. The girl told him yes, so he did. He put it in his hands and rubbed it in. She immediately said ""sir, you wiped it off"" and caused a fuss that was inexcusable. He told her that she could smell his hands and that it was wiped in. She continued to fuss loudly. The Male employee who previously asked for my Son's mask to be put back on (since he was wiping his nose from sneezing) came over and loudly TOLD US to get out of the line and we had to leave. We asked him why and he had zero answers besides being a jerk and telling us to get out of line loudly again. We asked for his name and he refused. We asked his manager for his name and she refused to give it. This is very unprofessional. We did end up riding the ride but to cause an inexcusable commotion was ridiculous. The staff was horrible. Had there been a serious issue, I wonder how they would have dealt with it, but they were horrible. The service was horrible the last day we were there as we were there for 4 days. I've never had treatment like this before at any Park and I cannot believe Universal would employ such horrible people."
562,2017-10,"Amazing, everyting about it is great. Transformers ride is superb, MIB also great, in fact it's all brilliant, Diagon Alley is by far the best. A must do when visiting Orlando"
563,2017-10,"I thought long and hard about this review. Do I post do I not?! Does it matter?! So here it is. The issue I have was the height for the rides. No no I am not wanting my child unsafe but I read the height requirements for my son as this was a trip for him since we did Disney for my daughter. He loves dinosaurs, super hero(hints the spider web in his hair in sport of Spider-Man), sharks, and more things interest him there than Disney. So I check and see most the rides I think he will enjoy and take note of the height requirements. I also take him to the doctor in February for his 4year old check up and made sure he was the height he needed to be before even thinking of booking and planning this vaca. Finally after knowing he was tall enough and knowing the cost we book a June vaca. Note I took him in February to the doctor and he was 1/4inch taller than what he needed to be and of course he only could grow as June approached! So we arrive and we did both parks and my son cried in sadness as I did too(while he wasn’t looking cause I walked away as my husband consoled him) but only out of rage that as a parent I did all I could to make this go as planned for him! At one point we went to the line that measured him and ok’d him but once we arrive to get on the ride they brought another measure stick and it was literally an inch different. I had one of the ride people walk back with me to the beginning of the line and we all saw the difference and she literally said “ you will Have to take this up with a manager as I am to go off this measure.” I was shocked as so was the other guest in line who witnessed this. This particular ride was the Popeyes water ride. I feel I wasted my money his trip wasn’t all it should be. I feel the park took something from us which is our great experience we should have been able to witness as parents and he live and remember as a child. We live 17hours away had to take 2 days to get there with the cost of a layover hotel and this place needs to keep that in mind and check that all of their ride measure sticks are correct and match their online postings. Also I think they should bring back the jaws ride. It is better than fast and the furious in my opinion which was one of the few he got to do."
564,2017-10,"Seems silly to write a review of such a well known place but this is worth taking the time to do. I don’t know if I have seen any other business taking COVID so seriously. I was not worried for my safety even once. They actually took our temperatures and took their time to look at them and look at us. They gave us hand sanitizer before EVERY ride and wiped everything down EVERY TIME! No noses sticking out of masks for guests or workers and they carefully seated everyone to keep social distancing. A+ Universal, we were impressed!!"
565,2017-10,"Right now the wait times are nothing. If not scared of getting CV, now is time to come. The parks are super clean and they take the mask wearing seriously. We have watching people spray down everything multiple times daily. We normally stay at one of main resorts to get Express passes but switched to sapphire falls since not busy and saved tons of money. No need for Express most rides are walk ons even if they say 20 or 25min wait. The mummy usually says 20mins but it's a walk on. Hagrids is only one that is virtual line but throughout day can get multiple rides. We have ridden hagrids over 20 times this week. Insane."
566,2017-10,This was a family 👪 trip and the ages ran from 7 to 80 (me). I brought our own mobility scooters for my wife and I. That helped because there is a lot of walking 🚶. The park was not very crowded so that was nice. The old folks even road Spiderman and Jurassic Park. The only bummer was the shows were closed and for the price I was disappointed 😞.
567,2017-10,"How Can you rate something so unique and excellent as Universal Orlando resort.. It was Absolutely amazing, theillibg and breathtaking. We vane all the way from Dennark and will definitely come back. Second to none!"
568,2017-10,"We visited during the pandemic. I was highly impressed with all the staff was doing to make things safe. Lots of social distancing, staff are giving you sanitizer, they are cleaning rides. Crowd levels were pretty low for us at least. I felt pretty safe there and had a great time."
569,2017-10,"Universal did a great job with keeping the parks clean! Here are the things they did: - Morning parking is every other space, so when we got out of our car, we are distanced from other cars. Eventually the spots are filled, as there are cars next to us when we return. - temp check upon entry - Continuous disinfecting of moving walkway railings. There are people at one end of each walkway, continuously wiping the railings - 6ft social distance on most places - using ID (instead of fingerprints) for the ticket identification - virtual lines for long lines, so even if you wait, most of the waiting is outdoor. The queue move swiftly indoor, limiting the time spent in a crowd indoor - 12 ft distance on indoor queue, often skipping a row, so you are always at least 6ft away from other parties - mandatory hand sanitizer prior to boarding every ride - roller coaster: roughly 3 rows apart between parties - theater like seating (shrek, bourne, etc): at least 3 seats apart between parties and every other row seating - compartment ride (hogwarts express, gringotts, simpson, spiderman, etc): one compartment per party. - Rides are sprayed after every rides. - Most store doors are open to minimize touchings - door knobs, surfaces, railings are wiped often - order food via app and we take the plates from the tray to minimize touching - everybody wears masks inside the park - some decor are removed to provide more space for people - reduced crowd, I am not sure if this is intentional. There might be a crowd entering the park, but once inside, the crowd dispersed throughout the park.  We had a great time there and felt safe. Thank you Universal! We especially love the Wizarding World of Harry Potter, the low crowd really enabled us to enjoy the details of Hogsmeade & Diagon Alley.  And Bourne Stuntacular is really awesome! They just opened last week and it is a must see!  I hope this helps with your decision whether to go during this time!"
570,2017-10,"I’ve been going since a little girl and it’s always the best experience. I’ve seen this place transform over those years in so many ways and it only gets better and better. Due to COVID my trips have slowed, and events have been cancelled but that’s okay because they do a great job keeping you connected and in the loop. I went recently after the state lockdown and while it did feel a little weird, they did an amazing job ensuring guest wore their mask properly, social distancing was in full effect and the trip was still just as fun as ever. Wait times weren’t too long and the cleaning and disinfecting after rides or throughout public areas were on point!! I always do Universal first then head over to islands for the more thrilling rides."
571,2017-10,I’m a larger fellow sitting at around 5’11 and weighing around 300lbs. Many of the thrill rides were inaccessible to me. I spent thousands between tickets and hotels and food and transportation and when I asked for a partial refund because I couldn’t access nearly any of the rides I was interested in I was told that because it was so late in the day they were unable to help me. But it took nearly the whole day walking around and waiting In line to even find out that I was too big for the rides in the first place!
